,timestamp,x,y
37,1688568611.8206718,1114.6965122474521,993.760086978964
38,1688568611.8585413,1110.6321754892479,1001.6472189637363
39,1688568611.8982072,1105.9849717349102,1007.1020308789836
40,1688568611.9322433,1099.7368502680465,1011.392848447682
41,1688568611.966905,1093.724289439086,1013.2187423917218
42,1688568612.0069523,1087.3723896228366,1010.9592567356137
43,1688568612.0422575,1082.9053863745276,1008.9822067865191
44,1688568612.078525,1079.5422130777115,1006.2880023667757
45,1688568612.1125166,1075.5085273520885,1002.9662877852145
46,1688568612.1496885,1072.524506887623,1001.9883589549198
47,1688568612.184129,1067.1862162539428,1000.1683855141263
48,1688568612.2203455,1060.878848313109,998.5759087534319
49,1688568612.2562425,1057.5417195466978,997.1824915878244
50,1688568612.2955587,1050.803550057906,994.5168229964893
51,1688568612.3305829,1048.1803790279405,995.0772201219281
52,1688568612.365133,1039.8851043767206,996.04971046383
53,1688568612.4013016,1037.5358299659943,998.8292109415655
54,1688568612.4343088,1029.4802148566087,999.8148452881555
55,1688568612.4702303,1024.0679152722596,1003.087989627136
56,1688568612.5117304,1018.7866985905,1004.9877052094583
57,1688568612.5574522,1012.5292703575966,1007.1320992011332
58,1688568612.5881028,1004.3267479265334,1011.419158229563
59,1688568612.617118,996.6040862538985,1012.7596205937248
60,1688568612.6522343,983.846757290343,1012.9682394480806
61,1688568612.686736,971.5931853563229,1009.293638088499
62,1688568612.72175,953.2349462776916,1010.417647613151
63,1688568612.747269,933.898759811162,1011.4011559472214
64,1688568612.7689526,914.2523239256758,1012.261725739533
65,1688568612.787028,895.9707834349663,1011.0861528792342
66,1688568612.8045785,876.7017082328682,1010.0575266264727
67,1688568612.8218992,859.8412674310325,1008.6753357981636
68,1688568612.8400507,843.4520180930626,1008.4302045376788
69,1688568612.8615503,829.111424922339,1006.7692861133261
70,1688568612.8933222,814.9270422615921,1005.7981253491603
71,1688568612.9292278,801.9702528879839,1002.537645394801
72,1688568612.9611423,791.1785167315313,1000.6490111490223
73,1688568612.993459,779.5539294128171,1000.4428847553945
74,1688568613.0316813,769.9278700543969,1000.7446670181131
75,1688568613.0613022,760.9596135703246,1001.4908693551347
76,1688568613.0942547,752.5669346013067,1004.5545106857428
77,1688568613.1297734,745.223340503416,1006.7530539928821
78,1688568613.172323,739.3431502132162,1008.1946365294862
79,1688568613.207584,735.2888928002005,1012.3488783918718
80,1688568613.230342,732.8323266547209,1019.3588400214593
81,1688568613.2737932,732.8646494592444,1026.938985018777
82,1688568613.3113847,733.9838410041116,1033.57161189143
83,1688568613.3481882,734.9631336058703,1039.3751604050012
84,1688568613.3889112,739.0927419051366,1044.453265354376
85,1688568613.4296417,746.5243309851762,1048.8966071850791
86,1688568613.4490566,753.026971430211,1052.7845312869442
87,1688568613.469097,758.171327274162,1056.1864648760761
88,1688568613.5044549,764.8544568194372,1059.1631567665665
89,1688568613.5430002,771.2476497170076,1061.7677621707458
90,1688568613.5781837,777.3871480478363,1064.0467918994025
91,1688568613.6130419,782.7592090873113,1066.0409429119773
92,1688568613.64705,787.4597624968519,1067.78582504798
93,1688568613.6802895,792.6636558211092,1069.3125969169826
94,1688568613.7097108,796.1261533889251,1070.6485223023597
95,1688568613.7299783,800.246747851673,1071.8174570145648
96,1688568613.7659757,804.9431770974866,1072.8402748877443
97,1688568613.795387,808.507098142119,1073.7352405267761
98,1688568613.8292124,810.5346199652633,1074.5183354609292
99,1688568613.8608887,810.672337924151,1075.203543528313
100,1688568613.8934147,811.3382956836322,1075.803100587274
101,1688568613.9294164,810.2846450868146,1076.3277130138647
102,1688568613.9613883,809.3627008145991,1076.7867488871316
103,1688568613.9936342,806.9196359400469,1077.1884052762402
104,1688568614.0302942,805.3274087202683,1077.5398546167103
105,1688568614.062154,805.5705735393258,1077.8473727896214
106,1688568614.0948575,805.783342756001,1078.1164511909187
107,1688568614.140172,807.0604249115008,1078.3518947920538
108,1688568614.1779237,807.086962706654,1078.5579079430472
109,1688568614.2162035,806.5647287319587,1078.7381694501664
110,1688568614.2505236,807.1986830950093,1078.8958982688955
111,1688568614.2850807,807.207938617224,1079.0339109852835
112,1688568614.3210459,809.9433099264347,1079.154672112123
113,1688568614.363674,813.4276689129031,1079.2603380981077
114,1688568614.4023364,815.9310284806083,1079.3527958358443
115,1688568614.4377882,819.7578317387142,1079.4336963563637
116,1688568614.4707,824.7426482259204,1079.5044843118183
117,1688568614.505183,830.195271743135,1079.566423772841
118,1688568614.5421312,836.6026809570612,1079.6206208012359
119,1688568614.5844958,841.1182549283376,1079.6680432010814
120,1688568614.6181066,847.2512003350228,1079.7095378009462
121,1688568614.6523187,852.6175275658723,1079.7458455758278
122,1688568614.6844897,855.1312457110473,1079.7776148788494
123,1688568614.7100058,859.5125672698937,1079.8054130189932
124,1688568614.7301083,861.7098599975207,1079.829736391619
125,1688568614.7488933,863.0870365887397,1079.8510193426666
126,1688568614.7668605,868.1102479242381,1079.8696419248333
127,1688568614.7937958,874.6873760246174,1079.8859366842291
128,1688568614.8293655,878.8059994760856,1079.9001945987004
129,1688568614.861009,885.1370677233931,1079.912670273863
130,1688568614.8940558,889.5858433488781,1079.92358648963
131,1688568614.9297767,898.933067475723,1079.9331381784264
132,1688568614.9614863,906.5664340412576,1079.941495906123
133,1688568615.003797,915.9729025133731,1079.9488089178576
134,1688568615.0398386,929.1126533355651,1079.9552078031254
135,1688568615.077812,940.6099353049831,1079.9608068277348
136,1688568615.113282,948.4882388464057,1079.965705974268
137,1688568615.1491547,958.1090271724231,1079.9699927274846
138,1688568615.1858768,968.7090351395066,1079.973743636549
139,1688568615.2266645,981.2567693834319,1079.9770256819804
140,1688568615.2628307,993.3269459377757,1079.9798974717328
141,1688568615.2971642,1004.433804968281,1079.9824102877662
142,1688568615.3313417,1013.6068520745187,1079.9846090017954
143,1688568615.3743114,1023.2696319288402,1079.986532876571
144,1688568615.409486,1034.4518370286441,1079.9882162669996
145,1688568615.4431386,1044.2362664909729,1079.9896892336246
146,1688568615.4688156,1051.1612786341466,1079.9909780794214
147,1688568615.498927,1058.8570278957875,1079.9921058194936
148,1688568615.5239646,1067.7726266815414,1079.9930925920569
149,1688568615.542621,1075.0283210736216,1079.9939560180499
150,1688568615.5646763,1083.0134173030551,1079.9947115157936
151,1688568615.595889,1091.6367401401733,1079.9953725763194
152,1688568615.6299949,1103.545783986288,1079.9959510042795
153,1688568615.6614814,1112.8752882607293,1079.9964571287446
154,1688568615.6933773,1122.6749681372291,1079.9968999876514
155,1688568615.72923,1133.4315062109845,1079.997287489195
156,1688568615.7653427,1146.6616588437023,1079.9976265530456
157,1688568615.793822,1164.2380423973304,1079.997923233915
158,1688568615.8356857,1178.5264689158462,1079.9981828296754
159,1688568615.8720229,1200.8470239377289,1079.998409975966
160,1688568615.9131844,1229.1047823091492,1079.9986087289703
161,1688568615.955658,1265.8303208841419,1079.998782637849
162,1688568615.9933548,1300.1469853190788,1079.9989348081178
163,1688568616.0272872,1340.5377030632849,1079.999067957103
164,1688568616.0607505,1380.2432174531014,1079.999184462465
165,1688568616.0820148,1421.5309970896456,1079.999286404657
166,1688568616.1004188,1468.0214406352582,1079.9993756040749
167,1688568616.1309874,1510.3369423740328,1079.9994536535655
168,1688568616.1710532,1553.3630063954604,1079.99952194687
169,1688568616.2043717,1599.1926305960278,1079.9995817035112
170,1688568616.2408946,1639.2935517715243,1079.9996339905724
171,1688568616.276656,1674.3818578000837,1079.999679741751
172,1688568616.3117754,1705.0841255750734,1079.999719774032
173,1688568616.351583,1731.9486098781892,1079.999754802278
174,1688568616.394858,1755.4550336434154,1079.9997854519931
175,1688568616.4384432,1776.0231544379885,1079.999812270494
176,1688568616.4773207,1794.02026013324,1079.9998357366821
177,1688568616.512127,1809.767727616585,1079.9998562695969
178,1688568616.5461214,1823.546761664512,1079.9998742358973
179,1688568616.5674942,1835.6034164564478,1079.9998899564102
180,1688568616.5861385,1841.7893530357555,1079.999903711859
181,1688568616.6127903,1851.0202293608315,1079.9999157478765
182,1688568616.6482258,1851.4608825089094,1079.999926279392
183,1688568616.6835957,1849.1191812862048,1079.999935494468
184,1688568616.7174683,1843.2520108981564,1079.9999435576594
185,1688568616.7522967,1834.3000549904323,1079.999950612952
186,1688568616.7776868,1829.739820843901,1079.999956786333
187,1688568616.7956612,1824.6587068747772,1079.9999621880415
188,1688568616.833921,1819.667277606339,1079.9999669145363
189,1688568616.8734627,1811.481595178274,1079.9999710502193
190,1688568616.9128373,1805.9554866900805,1079.9999746689418
191,1688568616.9520369,1806.0292326720023,1079.999977835324
192,1688568616.9851274,1800.093760406184,1079.9999806059086
193,1688568617.0159206,1799.263858537229,1079.99998303017
194,1688568617.034577,1797.4467853109845,1079.9999851513987
195,1688568617.071841,1796.402300783475,1079.999987007474
196,1688568617.106744,1792.7611040946317,1079.9999886315397
197,1688568617.150927,1786.847784264621,1079.9999900525972
198,1688568617.1874623,1782.7645385042706,1079.9999912960225
199,1688568617.2241132,1780.8280621003275,1079.9999923840196
200,1688568617.261214,1782.9518270650594,1079.9999933360173
201,1688568617.2943747,1780.9919395910179,1079.999994169015
202,1688568617.3276844,1779.2770380512316,1079.9999948978882
203,1688568617.3621833,1778.321953749373,1079.9999955356523
204,1688568617.4042969,1778.577164076156,1079.9999960936957
205,1688568617.4488883,1783.1641094757274,1079.9999965819839
206,1688568617.4893966,1783.3595048821705,1079.9999970092358
207,1688568617.528214,1790.0759304082628,1079.9999973830813
208,1688568617.5629354,1789.9528027435936,1079.999997710196
209,1688568617.597887,1794.2087024006444,1079.9999979964216
210,1688568617.6432986,1789.7507964187457,1079.999998246869
211,1688568617.6818836,1790.2137650482207,1079.9999984660103
212,1688568617.722964,1787.346135326284,1079.999998657759
213,1688568617.761941,1784.8369593195894,1079.9999988255393
214,1688568617.7822835,1784.2777939500952,1079.999998972347
215,1688568617.800004,1781.6067060699697,1079.9999991008035
216,1688568617.8176458,1776.5422314475873,1079.999999213203
217,1688568617.8415825,1773.747179789366,1079.9999993115525
218,1688568617.8831089,1766.3924186793315,1079.9999993976085
219,1688568617.9019668,1756.6842754353243,1079.9999994729073
220,1688568617.9220364,1750.9169228240905,1079.9999995387939
221,1688568617.9403071,1743.6886711074428,1079.9999995964447
222,1688568617.9614956,1734.6366781281035,1079.9999996468891
223,1688568617.9930375,1723.4434569984542,1079.999999691028
224,1688568618.0313087,1711.4675703281928,1079.9999997296495
225,1688568618.0615637,1700.4432149462596,1079.9999997634434
226,1688568618.0935087,1689.705994896159,1079.9999997930129
227,1688568618.1346903,1675.9472909886845,1079.9999998188862
228,1688568618.1791167,1662.272061433281,1079.9999998415253
229,1688568618.2140608,1650.8516901177572,1079.9999998613346
230,1688568618.249166,1641.4043197621284,1079.9999998786677
231,1688568618.2829018,1631.5015070645895,1079.9999998938342
232,1688568618.3155313,1621.2001823178796,1079.999999907105
233,1688568618.3323872,1611.6410686190538,1079.9999999187169
234,1688568618.362737,1601.0950259507629,1079.9999999288773
235,1688568618.401428,1593.503602252372,1079.9999999377676
236,1688568618.4293616,1588.4974701526437,1079.9999999455467
237,1688568618.4622772,1583.571650019927,1079.9999999523534
238,1688568618.493553,1579.8070119492543,1079.9999999583092
239,1688568618.5292923,1572.1493172737794,1079.9999999635206
240,1688568618.5616078,1568.1761071600115,1079.9999999680806
241,1688568618.6038795,1563.063184674101,1079.9999999720706
242,1688568618.6402001,1559.1348320443838,1079.9999999755616
243,1688568618.6827283,1556.7884325842904,1079.9999999786164
244,1688568618.7197356,1554.7353330567084,1079.9999999812894
245,1688568618.744546,1549.1206891518927,1079.9999999836282
246,1688568618.762632,1546.3896939169972,1079.9999999856745
247,1688568618.793716,1542.9091639955543,1079.9999999874653
248,1688568618.8338456,1536.04551849611,1079.9999999890322
249,1688568618.8719854,1530.585283229551,1079.9999999904032
250,1688568618.9061937,1523.6257591894932,1079.9999999916029
251,1688568618.94486,1519.1725392908065,1079.9999999926524
252,1688568618.981827,1514.7305173340012,1079.9999999935708
253,1688568619.0157654,1508.6619299399783,1079.9999999943743
254,1688568619.0372124,1502.8064614247537,1079.9999999950776
255,1688568619.0653799,1497.6829264739322,1079.9999999956929
256,1688568619.096392,1495.3816515737817,1079.9999999962313
257,1688568619.1292722,1487.9134905816045,1079.9999999967024
258,1688568619.1617446,1481.9243042589037,1079.9999999971146
259,1688568619.1930892,1477.2292207719954,1079.9999999974752
260,1688568619.2299056,1472.0301136300413,1079.9999999977908
261,1688568619.270883,1466.9354403353773,1079.9999999980669
262,1688568619.306509,1464.6594193843641,1079.9999999983086
263,1688568619.3443584,1462.122446506773,1079.99999999852
264,1688568619.3791137,1458.2662316025173,1079.999999998705
265,1688568619.4137812,1456.5284071976573,1079.999999998867
266,1688568619.450869,1454.46235629795,1079.9999999990087
267,1688568619.4866693,1456.4727435788882,1079.9999999991326
268,1688568619.5222023,1452.231832449709,1079.999999999241
269,1688568619.5639462,1449.6119443025864,1079.9999999993358
270,1688568619.598054,1441.319542173854,1074.2142857137046
271,1688568619.6322603,1430.2455084930311,1057.5803571423487
272,1688568619.6661258,1417.8284562950387,1032.4185267852695
273,1688568619.701746,1402.0544447127045,999.7947823656822
274,1688568619.7380035,1389.3430936690709,955.338291712829
275,1688568619.7688336,1378.7661160513462,899.0817195344397
276,1688568619.787049,1367.8748969994733,838.2857903069205
277,1688568619.8170946,1353.9814439654483,768.2143522328412
278,1688568619.8487895,1337.46103619704,696.2947010608789
279,1688568619.8773417,1318.6420430360463,621.3114348568405
280,1688568619.9156332,1296.175424020177,547.5046483568783
281,1688568619.9500306,1271.6080414722003,479.0665673122685
282,1688568619.9905283,1243.5661271972663,419.1832463982349
283,1688568620.0342126,1214.6658158430623,366.78534059845555
284,1688568620.0694737,1177.9234979535886,320.9371730236486
285,1688568620.104067,1142.501242527572,280.82002639569254
286,1688568620.1411495,1106.052223575262,245.71752309623096
287,1688568620.1782393,1066.522968355627,215.0028327092021
288,1688568620.2155178,1025.9348700384462,188.12747862055184
289,1688568620.2507133,987.147556738186,164.61154379298287
290,1688568620.2859597,947.2086576004583,144.03510081886
291,1688568620.312833,911.716666309492,126.0307132165025
292,1688568620.335789,876.8429921117145,110.2768740644397
293,1688568620.353463,844.6921635522956,96.49226480638474
294,1688568620.3728085,812.1965521991679,84.43073170558665
295,1688568620.4042754,782.6719831742719,73.87689024238833
296,1688568620.4454522,753.5652580047606,64.64227896208979
297,1688568620.484138,731.3696007541655,56.561994091828566
298,1688568620.5199573,706.4938552053493,49.491744830349994
299,1688568620.556244,685.8184869410443,43.305276726556244
300,1688568620.5840883,660.0911760734139,42.71354570716528
301,1688568620.612468,639.2161427006008,66.30292392234105
302,1688568620.6485987,618.7686703175712,106.22934414633414
303,1688568620.6836193,599.7862228915112,160.45067612804237
304,1688568620.7228065,580.4493086664361,223.80505589775137
305,1688568620.7651038,563.5295087194952,296.11513819624673
306,1688568620.7881258,553.6337746750128,379.6364602074302
307,1688568620.8057177,547.7022801133635,467.18190268150147
308,1688568620.8290904,547.4213132810112,543.7841648463138
309,1688568620.8617957,550.4481945754303,610.8111442405246
310,1688568620.897164,556.3694429807742,669.4597512104591
311,1688568620.9409795,562.6414444263594,720.7772823091517
312,1688568620.9784243,570.856718418519,765.6801220205077
313,1688568621.0154276,580.7723558889313,804.9701067679442
314,1688568621.0497344,589.9939932209968,839.3488434219512
315,1688568621.0841098,602.4265622501903,869.4302379942073
316,1688568621.1212044,614.9414237870983,895.7514582449314
317,1688568621.1562614,629.1646549046202,918.782525964315
318,1688568621.1943257,642.1554366779064,938.9347102187756
319,1688568621.2317686,653.5223707295318,956.5678714414287
320,1688568621.2669597,662.3775289337948,971.9968875112501
321,1688568621.301958,672.8530650897978,985.4972765723438
322,1688568621.3389597,679.8373410444822,997.3101170008008
323,1688568621.373725,688.1304006866492,1007.6463523757006
324,1688568621.411756,694.2959187826361,1016.690558328738
325,1688568621.4470668,699.6907471166248,1024.6042385376459
326,1688568621.4830449,703.8657673634104,1031.5287087204401
327,1688568621.5200136,709.1552737157115,1037.5876201303852
328,1688568621.5548224,712.6926826830656,1042.889167614087
329,1688568621.5890877,716.3333700749552,1047.5280216623262
330,1688568621.6240432,715.7007897246767,1051.5870189545353
331,1688568621.6602235,717.8745546454559,1055.1386415852185
332,1688568621.6933284,720.3220534965922,1058.2463113870663
333,1688568621.727809,720.2817968095183,1060.965522463683
334,1688568621.7642133,722.4283903901467,1063.3448321557228
335,1688568621.7892895,724.3066597731965,1065.4267281362575
336,1688568621.8082447,725.4046909379106,1067.2483871192253
337,1688568621.8276994,726.3654682070355,1068.8423387293221
338,1688568621.8465385,726.1152392266106,1070.2370463881568
339,1688568621.878248,728.6235615960115,1071.4574155896373
340,1688568621.91274,729.7274345783283,1072.5252386409327
341,1688568621.9492722,730.6933234378555,1073.4595838108162
342,1688568621.9848492,733.1748398263053,1074.2771358344642
343,1688568622.0209928,732.0734393934717,1074.9924938551562
344,1688568622.05388,731.6551685601969,1075.6184321232618
345,1688568622.0879107,731.2891815810813,1076.166128107854
346,1688568622.1281264,730.9689429743553,1076.6453620943723
347,1688568622.1633818,731.2341887389246,1077.0646918325758
348,1688568622.1983469,728.1935515101954,1077.4316053535038
349,1688568622.2351782,729.3511757532392,1077.7526546843158
350,1688568622.2715874,728.7277333295388,1078.0335728487762
351,1688568622.3015535,729.8185848451647,1078.279376242679
352,1688568622.3373039,731.3185344667918,1078.4944542123442
353,1688568622.3785255,733.1764449311702,1078.682647435801
354,1688568622.4112592,735.3475711329556,1078.847316506326
355,1688568622.4289658,737.2473065595179,1078.9914019430353
356,1688568622.4499767,738.9095750577601,1079.1174767001557
357,1688568622.4689062,738.1822418119036,1079.2277921126363
358,1688568622.493645,739.182188858143,1079.3243180985567
359,1688568622.530405,738.9662334326933,1079.408778336237
360,1688568622.572771,741.5045451626975,1079.4826810442073
361,1688568622.609448,740.9982951991785,1079.5473459136815
362,1688568622.644472,742.1916901174632,1079.6039276744714
363,1688568622.6801279,740.5086379436893,1079.6534367151626
364,1688568622.7135987,737.3996036552737,1079.6967571257674
365,1688568622.7339027,736.8610168347282,1079.7346624850466
366,1688568622.761698,735.2988442758417,1079.7678296744157
367,1688568622.7939792,735.022852377725,1079.7968509651137
368,1688568622.8308458,732.5995412850548,1079.8222445944743
369,1688568622.8712957,728.2973258971501,1079.844464020165
370,1688568622.9064338,723.987432887279,1079.8639060176445
371,1688568622.946363,719.1253674127329,1079.8809177654389
372,1688568622.9844584,714.871060122505,1079.895803044759
373,1688568623.0221057,710.6030866981009,1079.9088276641642
374,1688568623.0561635,707.4140644972019,1079.9202242061438
375,1688568623.0903726,702.4418518895973,1079.9301961803758
376,1688568623.1267052,697.000256767034,1079.9389216578288
377,1688568623.160356,688.4206792166092,1079.9465564506002
378,1688568623.1957152,678.7317306781695,1079.953236894275
379,1688568623.2174137,667.526627979762,1079.9590822824907
380,1688568623.236057,657.1767085732008,1079.9641969971794
381,1688568623.2615142,645.9387109106417,1079.968672372532
382,1688568623.301179,632.2872811377206,1079.9725883259655
383,1688568623.3405268,617.6150073591418,1079.9760147852198
384,1688568623.3751762,604.7767678028854,1079.9790129370674
385,1688568623.4099772,593.543308191161,1079.981636319934
386,1688568623.4324868,581.5322128490841,1079.9839317799424
387,1688568623.4633358,571.5679589702213,1079.9859403074497
388,1688568623.5006552,562.8492368262164,1079.9876977690185
389,1688568623.5301373,557.4021731320304,1079.9892355478912
390,1688568623.562126,553.1814469450721,1079.9905811044048
391,1688568623.6007185,554.3974024405745,1079.9917584663542
392,1688568623.6307275,557.6431816809572,1079.99278865806
393,1688568623.6614556,559.9377839708377,1079.9936900758025
394,1688568623.6984253,566.3091973381192,1079.9944788163273
395,1688568623.7296016,576.247820398127,1079.9951689642864
396,1688568623.7629702,586.5804792119975,1079.9957728437507
397,1688568623.7977116,596.1670102195887,1079.9963012382818
398,1688568623.82963,605.6461339421401,1079.9967635834967
399,1688568623.862326,615.0312762902818,1079.9971681355596
400,1688568623.9027176,626.5160031176329,1079.9975221186146
401,1688568623.9415054,638.2015027279288,1079.9978318537878
402,1688568623.9769347,649.5172239778467,1079.9981028720645
403,1688568624.010609,660.509389162434,1079.9983400130563
404,1688568624.0510292,670.1275336989479,1079.9985475114242
405,1688568624.0817604,682.3615919865795,1079.9987290724962
406,1688568624.1001613,693.6118475337116,1079.998887938434
407,1688568624.1321476,702.9103665919977,1079.9990269461298
408,1688568624.1718748,714.3192980407252,1079.9991485778635
409,1688568624.207669,726.48393124018,1079.9992550056306
410,1688568624.2457554,738.7643489260665,1079.9993481299268
411,1688568624.2805374,751.146078037581,1079.999429613686
412,1688568624.3148222,764.1619091919742,1079.9995009119752
413,1688568624.3488858,778.2780341793411,1079.9995632979783
414,1688568624.3778865,793.9023708160144,1079.999617885731
415,1688568624.4127932,808.6645744640125,1079.9996656500145
416,1688568624.4465318,823.2178662923745,1079.9997074437626
417,1688568624.4805424,838.679269369464,1079.9997440132922
418,1688568624.5152292,852.2079970619175,1079.9997760116307
419,1688568624.5523467,864.5910883382687,1079.9998040101768
420,1688568624.5889375,877.6081113868943,1079.9998285089048
421,1688568624.6222577,886.8161883726234,1079.9998499452918
422,1688568624.6558623,898.1459830078636,1079.9998687021302
423,1688568624.6927352,908.6050078591534,1079.999885114364
424,1688568624.7112992,918.3021091494865,1079.9998994750683
425,1688568624.744174,928.9688909603461,1079.9999120406849
426,1688568624.7741926,941.0295977721211,1079.9999230355993
427,1688568624.7974293,949.9463525960605,1079.9999326561494
428,1688568624.8301141,959.9303312488256,1079.9999410741307
429,1688568624.8722231,967.0299489336315,1079.9999484398643
430,1688568624.908412,973.2421144078367,1079.9999548848812
431,1688568624.943281,979.2232137432208,1079.999960524271
432,1688568624.977602,984.4566756616819,1079.9999654587373
433,1688568625.0112936,991.2177730221534,1079.9999697763951
434,1688568625.0481713,998.2246423034752,1079.9999735543456
435,1688568625.0824437,1003.2647438337226,1077.5892625743381
436,1688568625.116238,1007.6748326726891,1073.0691761811172
437,1688568625.1521614,1013.1700240431485,1066.7033863013346
438,1688568625.1883793,1019.0692255832095,1057.276177299382
439,1688568625.2276998,1025.321936021672,1045.6523694226735
440,1688568625.260986,1030.247603109872,1032.1065375305536
441,1688568625.296774,1034.557561812047,1018.3253631963773
442,1688568625.3309276,1038.3287756764503,1001.4454070825444
443,1688568625.3662546,1041.6285878078031,983.3004454829406
444,1688568625.3916676,1043.4250143318277,965.9771755118588
445,1688568625.4101477,1042.2696148130765,947.4443142871622
446,1688568625.4353163,1036.895003870533,928.8173464298384
447,1688568625.4782803,1028.3740374776253,910.5901781261086
448,1688568625.529007,1015.4636464292857,890.3021201460593
449,1688568625.5699027,1005.8034178983523,867.7286408420877
450,1688568625.612762,995.1688997519674,844.1197035939696
451,1688568625.654684,984.7727872829714,823.4618835018663
452,1688568625.6797721,976.2216434180546,803.9398623498473
453,1688568625.699384,967.1030288998886,789.7509509846878
454,1688568625.717571,959.1242411964935,777.8177963973162
455,1688568625.7369525,950.5064383196591,769.3048575619374
456,1688568625.7680066,943.5113153478835,761.3738932238381
457,1688568625.7974029,933.5724009293981,752.023585142287
458,1688568625.8346825,924.8758508132233,743.8420655709297
459,1688568625.8715618,912.9027330979341,732.8260930888491
460,1688568625.8974326,901.3353460061469,718.847831452743
461,1688568625.9297278,891.2138823008331,696.4918525211501
462,1688568625.9621675,877.9939651950472,667.2875138131492
463,1688568625.9989595,863.1538104547571,628.2337174436484
464,1688568626.032512,840.8959477842761,577.6687884774781
465,1688568626.0612237,812.1475906748781,520.8887613463647
466,1688568626.110113,778.8109600223365,463.009809035212
467,1688568626.1483476,741.4595900195445,405.1335829058105
468,1688568626.1838038,701.6862321761923,354.49188504258416
469,1688568626.2213902,655.9754531541682,310.1803994122611
470,1688568626.2573407,612.70579423717,271.4078494857285
471,1688568626.3010955,573.2084790484328,237.48186830001242
472,1688568626.3297935,539.1937828037424,209.24306333393943
473,1688568626.3492548,510.5218326805473,186.462680417197
474,1688568626.3670456,482.706603595479,170.3869882221902
475,1688568626.4020793,461.64100541877133,156.80290040870216
476,1688568626.4294229,444.29951610506123,148.2918235719001
477,1688568626.4637563,432.3984402282922,140.8446313396983
478,1688568626.4970045,423.0759079270283,137.70333813652172
479,1688568626.532177,413.8277830725135,138.81184944088508
480,1688568626.5723512,405.7356738248129,142.67465397506015
481,1688568626.6080506,398.6550782330751,148.46532222817763
482,1688568626.6441507,388.64137527212256,157.38929980679828
483,1688568626.6661708,371.69756699947084,168.09063733094848
484,1688568626.6978693,349.2353711245371,178.9007362360085
485,1688568626.7297447,315.94458609760636,192.69885849222172
486,1688568626.761339,276.45151283540554,203.80792975212256
487,1688568626.7976973,241.8950737309799,213.52836710453582
488,1688568626.8293211,211.65818951460733,225.89089264504028
489,1688568626.8612518,185.2009158252813,240.08310249298168
490,1688568626.8983042,162.05080134712125,257.32271468135895
491,1688568626.9295876,141.79445117873115,274.8180896319034
492,1688568626.9641795,124.07014478138967,294.9479712850583
493,1688568626.9968407,108.56137668371593,314.00804630299746
494,1688568627.0300317,94.99120459825144,331.1677548008371
495,1688568627.0615184,83.11730402347007,349.07535687930385
496,1688568627.0983558,72.72764102053634,368.1195086979623
497,1688568627.1312823,63.63668589296935,385.2652843964313
498,1688568627.161688,55.68210015634827,402.19640956116314
499,1688568627.1975596,48.72183763680482,419.4218583660178
500,1688568627.23428,42.63160793220413,435.9405546416941
501,1688568627.2612603,37.30265694067862,451.3586995971966
502,1688568627.3082707,32.639824823093704,469.6710050046899
503,1688568627.3433568,28.559846720206906,487.62284366481794
504,1688568627.3771863,24.989865880181014,501.4021310638586
505,1688568627.4131348,36.0479508269766,520.2090075380191
506,1688568627.4481485,69.17832060996807,540.5221673100525
